Date,Close
7/21/2015 16:00:00,1.74
7/22/2015 16:00:00,1.75
7/23/2015 16:00:00,1.65
7/24/2015 16:00:00,1.66
7/27/2015 16:00:00,1.71
7/28/2015 16:00:00,1.75
7/29/2015 16:00:00,1.88
7/30/2015 16:00:00,1.9
7/31/2015 16:00:00,1.86
8/3/2015 16:00:00,1.86
8/4/2015 16:00:00,1.78
8/5/2015 16:00:00,1.89
8/6/2015 16:00:00,1.91
8/7/2015 16:00:00,1.88
8/10/2015 16:00:00,1.92
8/11/2015 16:00:00,1.95
8/12/2015 16:00:00,1.79
8/13/2015 16:00:00,1.82
8/14/2015 16:00:00,1.79
8/17/2015 16:00:00,1.84
8/18/2015 16:00:00,1.99
8/19/2015 16:00:00,1.95
8/20/2015 16:00:00,1.94
8/21/2015 16:00:00,1.92
8/24/2015 16:00:00,1.64
8/25/2015 16:00:00,1.82
8/26/2015 16:00:00,1.81
8/27/2015 16:00:00,1.79
8/28/2015 16:00:00,1.9
8/31/2015 16:00:00,1.91
9/1/2015 16:00:00,1.8
9/2/2015 16:00:00,1.86
9/3/2015 16:00:00,1.89
9/4/2015 16:00:00,1.86
9/7/2015 16:00:00,1.93
9/8/2015 16:00:00,1.96
9/9/2015 16:00:00,2.04
9/10/2015 16:00:00,2.04
9/11/2015 16:00:00,2.03
9/14/2015 16:00:00,2.05
9/15/2015 16:00:00,2.01
9/16/2015 16:00:00,2.05
9/17/2015 16:00:00,2.09
9/18/2015 16:00:00,2.06
9/21/2015 16:00:00,1.98
9/22/2015 16:00:00,1.92
9/23/2015 16:00:00,1.81
9/24/2015 16:00:00,1.79
9/25/2015 16:00:00,1.8
9/28/2015 16:00:00,1.79
9/29/2015 16:00:00,1.67
9/30/2015 16:00:00,1.82
10/1/2015 16:00:00,1.8
10/2/2015 16:00:00,1.84
10/5/2015 16:00:00,1.87
10/6/2015 16:00:00,1.98
10/7/2015 16:00:00,2.1
10/8/2015 16:00:00,2.21
10/9/2015 16:00:00,2.28
10/12/2015 16:00:00,2.4
10/13/2015 16:00:00,2.19
10/14/2015 16:00:00,2.16
10/15/2015 16:00:00,2.29
10/16/2015 16:00:00,2.4
10/19/2015 16:00:00,2.3
10/20/2015 16:00:00,2.35
10/21/2015 16:00:00,2.49
10/22/2015 16:00:00,2.5
10/23/2015 16:00:00,2.58
10/26/2015 16:00:00,2.56
10/27/2015 16:00:00,2.33
10/28/2015 16:00:00,2.25
10/29/2015 16:00:00,2.2
10/30/2015 16:00:00,2.09
11/2/2015 16:00:00,2.12
11/3/2015 16:00:00,2.1
11/4/2015 16:00:00,2.13
11/5/2015 16:00:00,2.13
11/6/2015 16:00:00,2.23
11/9/2015 16:00:00,2.2
11/10/2015 16:00:00,2.3
11/11/2015 16:00:00,2.37
11/12/2015 16:00:00,2.35
11/13/2015 16:00:00,2.28
11/16/2015 16:00:00,2.25
11/17/2015 16:00:00,2.22
11/18/2015 16:00:00,2.15
11/19/2015 16:00:00,2.17
11/20/2015 16:00:00,2.09
11/23/2015 16:00:00,2.18
11/24/2015 16:00:00,2.11
11/25/2015 16:00:00,2.08
11/26/2015 16:00:00,2.08
11/27/2015 16:00:00,2.06
11/30/2015 16:00:00,1.96
12/1/2015 16:00:00,1.99
12/2/2015 16:00:00,1.97
12/3/2015 16:00:00,1.92
12/4/2015 16:00:00,1.9
12/7/2015 16:00:00,1.86
12/8/2015 16:00:00,1.81
12/9/2015 16:00:00,1.82
12/10/2015 16:00:00,1.8
12/11/2015 16:00:00,1.84
12/14/2015 16:00:00,1.8
12/15/2015 16:00:00,1.81
12/16/2015 16:00:00,1.9
12/17/2015 16:00:00,1.84
12/18/2015 16:00:00,1.73
12/21/2015 16:00:00,1.77
12/22/2015 16:00:00,1.74
12/23/2015 16:00:00,1.79
12/24/2015 16:00:00,1.88
12/29/2015 16:00:00,1.85
12/30/2015 16:00:00,1.87
12/31/2015 16:00:00,1.87
1/4/2016 16:00:00,1.87
1/5/2016 16:00:00,1.9
1/6/2016 16:00:00,1.78
1/7/2016 16:00:00,1.68
1/8/2016 16:00:00,1.73
1/11/2016 16:00:00,1.64
1/12/2016 16:00:00,1.59
1/13/2016 16:00:00,1.57
1/14/2016 16:00:00,1.52
1/15/2016 16:00:00,1.54
1/18/2016 16:00:00,1.56
1/19/2016 16:00:00,1.53
1/20/2016 16:00:00,1.46
1/21/2016 16:00:00,1.45
1/22/2016 16:00:00,1.54
1/25/2016 16:00:00,1.52
1/27/2016 16:00:00,1.46
1/28/2016 16:00:00,1.52
1/29/2016 16:00:00,1.73
2/1/2016 16:00:00,1.68
2/2/2016 16:00:00,1.59
2/3/2016 16:00:00,1.62
2/4/2016 16:00:00,1.81
2/5/2016 16:00:00,1.9
2/8/2016 16:00:00,1.83
2/9/2016 16:00:00,1.8
2/10/2016 16:00:00,1.75
2/11/2016 16:00:00,1.7
2/12/2016 16:00:00,1.62
2/15/2016 16:00:00,1.71
2/16/2016 16:00:00,1.88
2/17/2016 16:00:00,1.88
2/18/2016 16:00:00,2.09
2/19/2016 16:00:00,1.99
2/22/2016 16:00:00,2.17
2/23/2016 16:00:00,2.1
2/24/2016 16:00:00,2
2/25/2016 16:00:00,2.07
2/26/2016 16:00:00,2.01
2/29/2016 16:00:00,2.04
3/1/2016 16:00:00,2.17
3/2/2016 16:00:00,2.25
3/3/2016 16:00:00,2.4
3/4/2016 16:00:00,2.49
3/7/2016 16:00:00,3.08
3/8/2016 16:00:00,2.79
3/9/2016 16:00:00,2.71
3/10/2016 16:00:00,2.71
3/11/2016 16:00:00,2.65
3/14/2016 16:00:00,2.58
3/15/2016 16:00:00,2.54
3/16/2016 16:00:00,2.43
3/17/2016 16:00:00,2.65
3/18/2016 16:00:00,2.75
3/21/2016 16:00:00,2.74
3/22/2016 16:00:00,2.75
3/23/2016 16:00:00,2.63
3/24/2016 16:00:00,2.57
3/29/2016 16:00:00,2.54
3/30/2016 16:00:00,2.57
3/31/2016 16:00:00,2.55
4/1/2016 16:00:00,2.56
4/4/2016 16:00:00,2.59
4/5/2016 16:00:00,2.54
4/6/2016 16:00:00,2.6
4/7/2016 16:00:00,2.57
4/8/2016 16:00:00,2.66
4/11/2016 16:00:00,2.85
4/12/2016 16:00:00,2.96
4/13/2016 16:00:00,3.19
4/14/2016 16:00:00,3.19
4/15/2016 16:00:00,3.04
4/18/2016 16:00:00,3.11
4/19/2016 16:00:00,3.32
4/20/2016 16:00:00,3.46
4/21/2016 16:00:00,3.62
4/22/2016 16:00:00,3.36
4/26/2016 16:00:00,3.15
4/27/2016 16:00:00,3.06
4/28/2016 16:00:00,3.25
4/29/2016 16:00:00,3.41
5/2/2016 16:00:00,3.4
5/3/2016 16:00:00,3.29
5/4/2016 16:00:00,3.13
5/5/2016 16:00:00,3.03
5/6/2016 16:00:00,3.11
5/9/2016 16:00:00,3.04
5/10/2016 16:00:00,2.85
5/11/2016 16:00:00,2.91
5/12/2016 16:00:00,2.93
5/13/2016 16:00:00,2.88
5/16/2016 16:00:00,2.91
5/17/2016 16:00:00,3.14
5/18/2016 16:00:00,3.11
5/19/2016 16:00:00,2.94
5/20/2016 16:00:00,3.03
5/23/2016 16:00:00,2.91
5/24/2016 16:00:00,2.85
5/25/2016 16:00:00,2.9
5/26/2016 16:00:00,2.96
5/27/2016 16:00:00,3.02
5/30/2016 16:00:00,2.98
5/31/2016 16:00:00,2.98
6/1/2016 16:00:00,2.93
6/2/2016 16:00:00,3
6/3/2016 16:00:00,3.08
6/6/2016 16:00:00,3.21
6/7/2016 16:00:00,3.29
6/8/2016 16:00:00,3.16
6/9/2016 16:00:00,3.27
6/10/2016 16:00:00,3.22
6/14/2016 16:00:00,3.13
6/15/2016 16:00:00,3.13
6/16/2016 16:00:00,3.16
6/17/2016 16:00:00,3.24
6/20/2016 16:00:00,3.36
6/21/2016 16:00:00,3.26
6/22/2016 16:00:00,3.26
6/23/2016 16:00:00,3.53
6/24/2016 16:00:00,3.27
6/27/2016 16:00:00,3.53
6/28/2016 16:00:00,3.4
6/29/2016 16:00:00,3.43
6/30/2016 16:00:00,3.5
7/1/2016 16:00:00,3.63
7/4/2016 16:00:00,3.89
7/5/2016 16:00:00,3.83
7/6/2016 16:00:00,3.79
7/7/2016 16:00:00,3.83
7/8/2016 16:00:00,3.86
7/11/2016 16:00:00,4.07
7/12/2016 16:00:00,4.17
7/13/2016 16:00:00,4.4
7/14/2016 16:00:00,4.22
7/15/2016 16:00:00,4.23
7/18/2016 16:00:00,4.12
7/19/2016 16:00:00,4.06
7/20/2016 16:00:00,4
7/21/2016 16:00:00,4.06
7/22/2016 16:00:00,4.05
7/25/2016 16:00:00,4.05
7/26/2016 16:00:00,4.12
7/27/2016 16:00:00,4.41
7/28/2016 16:00:00,4.62
7/29/2016 16:00:00,4.43
8/1/2016 16:00:00,4.47
8/2/2016 16:00:00,4.42
8/3/2016 16:00:00,4.41
8/4/2016 16:00:00,4.32
8/5/2016 16:00:00,4.56
8/8/2016 16:00:00,4.67
8/9/2016 16:00:00,4.68
8/10/2016 16:00:00,4.58
8/11/2016 16:00:00,4.52
8/12/2016 16:00:00,4.59
8/15/2016 16:00:00,4.44
8/16/2016 16:00:00,4.52
8/17/2016 16:00:00,4.58
8/18/2016 16:00:00,4.75
8/19/2016 16:00:00,4.93
8/22/2016 16:00:00,4.81
8/23/2016 16:00:00,4.9
8/24/2016 16:00:00,5.03
8/25/2016 16:00:00,4.83
8/26/2016 16:00:00,4.88
8/29/2016 16:00:00,4.89
8/30/2016 16:00:00,5.08
8/31/2016 16:00:00,4.9
9/1/2016 16:00:00,4.9
9/2/2016 16:00:00,4.84
9/5/2016 16:00:00,5.02
9/6/2016 16:00:00,5.17
9/7/2016 16:00:00,4.99
9/8/2016 16:00:00,4.89
9/9/2016 16:00:00,4.95
9/12/2016 16:00:00,4.7
9/13/2016 16:00:00,4.74
9/14/2016 16:00:00,4.66
9/15/2016 16:00:00,4.7
9/16/2016 16:00:00,4.76
9/19/2016 16:00:00,4.89
9/20/2016 16:00:00,4.96
9/21/2016 16:00:00,4.89
9/22/2016 16:00:00,5.16
9/23/2016 16:00:00,4.96
9/26/2016 16:00:00,4.95
9/27/2016 16:00:00,4.88
9/28/2016 16:00:00,4.92
9/29/2016 16:00:00,5.09
9/30/2016 16:00:00,4.95
10/3/2016 16:00:00,4.89
10/4/2016 16:00:00,4.9
10/5/2016 16:00:00,4.82
10/6/2016 16:00:00,4.93
10/7/2016 16:00:00,4.94
10/10/2016 16:00:00,5.03
10/11/2016 16:00:00,5.18
10/12/2016 16:00:00,5.03
10/13/2016 16:00:00,4.9
10/14/2016 16:00:00,4.88
10/17/2016 16:00:00,5.01
10/18/2016 16:00:00,5.13
10/19/2016 16:00:00,5.15
10/20/2016 16:00:00,5.05
10/21/2016 16:00:00,5.12
10/24/2016 16:00:00,5.11
10/25/2016 16:00:00,5.44
10/26/2016 16:00:00,5.49
10/27/2016 16:00:00,5.34
10/28/2016 16:00:00,5.51
10/31/2016 16:00:00,5.5
11/1/2016 16:00:00,5.48
11/2/2016 16:00:00,5.22
11/3/2016 16:00:00,5.25
11/4/2016 16:00:00,5.29
11/7/2016 16:00:00,5.47
11/8/2016 16:00:00,5.57
11/9/2016 16:00:00,5.43
11/10/2016 16:00:00,6.01
11/11/2016 16:00:00,6.28
11/14/2016 16:00:00,6.25
11/15/2016 16:00:00,6.09
11/16/2016 16:00:00,5.86
11/17/2016 16:00:00,5.83
11/18/2016 16:00:00,5.79
11/21/2016 16:00:00,5.73
11/22/2016 16:00:00,6.12
11/23/2016 16:00:00,6.3
11/24/2016 16:00:00,6.22
11/25/2016 16:00:00,6.19
11/28/2016 16:00:00,6.25
11/29/2016 16:00:00,6.2
11/30/2016 16:00:00,5.87
12/1/2016 16:00:00,6.35
12/2/2016 16:00:00,6.15
12/5/2016 16:00:00,6.26
12/6/2016 16:00:00,6.31
12/7/2016 16:00:00,6.58
12/8/2016 16:00:00,6.69
12/9/2016 16:00:00,6.68
12/12/2016 16:00:00,6.84
12/13/2016 16:00:00,6.43
12/14/2016 16:00:00,6.33
12/15/2016 16:00:00,6.29
12/16/2016 16:00:00,6.3
12/19/2016 16:00:00,6
12/20/2016 16:00:00,5.94
12/21/2016 16:00:00,5.95
12/22/2016 16:00:00,6.04
12/23/2016 16:00:00,5.77
12/28/2016 16:00:00,5.97
12/29/2016 16:00:00,5.99
12/30/2016 16:00:00,5.89
1/3/2017 16:00:00,5.96
1/4/2017 16:00:00,6.06
1/5/2017 16:00:00,6.05
1/6/2017 16:00:00,6.07
1/9/2017 16:00:00,5.84
1/10/2017 16:00:00,5.96
1/11/2017 16:00:00,6.23
1/12/2017 16:00:00,6.3
1/13/2017 16:00:00,6.16
1/16/2017 16:00:00,6.34
1/17/2017 16:00:00,6.13
1/18/2017 16:00:00,6.1
1/19/2017 16:00:00,6.25
1/20/2017 16:00:00,6.15
1/23/2017 16:00:00,6.2
1/24/2017 16:00:00,6.54
1/25/2017 16:00:00,6.59
1/27/2017 16:00:00,6.63
1/30/2017 16:00:00,6.48
1/31/2017 16:00:00,6.66
2/1/2017 16:00:00,6.81
2/2/2017 16:00:00,6.76
2/3/2017 16:00:00,6.45
2/6/2017 16:00:00,6.45
2/7/2017 16:00:00,6.61
2/8/2017 16:00:00,6.6
2/9/2017 16:00:00,6.36
2/10/2017 16:00:00,6.48
2/13/2017 16:00:00,6.88
2/14/2017 16:00:00,6.88
2/15/2017 16:00:00,6.98
2/16/2017 16:00:00,7.05
2/17/2017 16:00:00,6.88
2/20/2017 16:00:00,6.98
2/21/2017 16:00:00,7.17
2/22/2017 16:00:00,6.98
2/23/2017 16:00:00,6.8
2/24/2017 16:00:00,6.57
2/27/2017 16:00:00,6.66
2/28/2017 16:00:00,6.63
3/1/2017 16:00:00,6.6
3/2/2017 16:00:00,6.62
3/3/2017 16:00:00,6.28
3/6/2017 16:00:00,6.47
3/7/2017 16:00:00,6.54
3/8/2017 16:00:00,6.5
3/9/2017 16:00:00,6.25
3/10/2017 16:00:00,6.11
3/13/2017 16:00:00,6.15
3/14/2017 16:00:00,6.19
3/15/2017 16:00:00,6.54
3/16/2017 16:00:00,6.83
3/17/2017 16:00:00,6.7
3/20/2017 16:00:00,6.7
3/21/2017 16:00:00,6.62
3/22/2017 16:00:00,6.27
3/23/2017 16:00:00,6.26
3/24/2017 16:00:00,6.26
3/27/2017 16:00:00,6.07
3/28/2017 16:00:00,6.15
3/29/2017 16:00:00,6.17
3/30/2017 16:00:00,6.21
3/31/2017 16:00:00,6.23
4/3/2017 16:00:00,6.2
4/4/2017 16:00:00,6.1
4/5/2017 16:00:00,6.42
